# Shadow tomography log started 2020-01-30 12:18:30
# Dimension = 32
# True state = (-0.04253849  0.06026821 -0.11189757  0.12480997  0.11420122  0.08507518  0.03483992 -0.06958561 -0.02387117  0.31656915 -0.01901664  0.24493499  0.14841320 -0.01453716 -0.04509974 -0.11346489 -0.11893803  0.06505946  0.08099915 -0.11042199 -0.00411617 -0.36350052 -0.28820120 -0.10332123  0.22114837  0.12355172 -0.04220527 -0.01048672 -0.00556871 -0.08898689 -0.04336205 -0.19881504 -0.05524026 -0.12070405  0.07842430 -0.00858368 -0.08455496  0.12185433 -0.19725007  0.05794396 -0.04262981  0.11087326  0.02171164 -0.06994538  0.14488513 -0.07044524  0.01835244 -0.06047994 -0.13057125  0.02144598  0.15899372  0.07499059  0.08441177 -0.09387125  0.15260157  0.01654506  0.15789416  0.06631318  0.03489070  0.10071068  0.01880188 -0.03118708 -0.14003723 -0.27628668)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7         re8         im8         re9         im9        re10        im10        re11        im11        re12        im12        re13        im13        re14        im14        re15        im15        re16        im16        re17        im17        re18        im18        re19        im19        re20        im20        re21        im21        re22        im22        re23        im23        re24        im24        re25        im25        re26        im26        re27        im27        re28        im28        re29        im29        re30        im30        re31        im31
  10586994 555    -0.02178881  0.12153223 -0.00310277 -0.20458658  0.07995594  0.06044382 -0.00479721  0.06499537 -0.21243629 -0.08940239 -0.03072534 -0.00174301 -0.14171633  0.06702041  0.16600928 -0.20433061 -0.19437183 -0.26298206  0.02081522 -0.20012936 -0.26129120  0.07324741  0.07461715  0.07141177 -0.15127207  0.08543052  0.06188144 -0.01248135  0.23905229  0.04357601 -0.03983611 -0.04333942 -0.09721338  0.09856719 -0.01035733  0.13271564  0.02340213 -0.07140980  0.11506494  0.03549476 -0.13629285  0.17709328  0.01252719  0.00798494 -0.09155839  0.01193472 -0.12878127  0.09154055 -0.14563065 -0.01914394  0.17376173 -0.21200379  0.05762777 -0.10815112  0.03091836  0.12813807 -0.06051795  0.04135074 -0.07479180  0.06988008  0.03044206  0.38176669 -0.10954253  0.08902093
  10589572 2578    0.01214108 -0.00846594 -0.01683849 -0.01302233  0.00643871 -0.03405423 -0.18633732 -0.15558073 -0.17909186 -0.03525210  0.01432270 -0.07888681 -0.28088452 -0.04482518  0.01089285  0.19278996  0.00440523  0.20797955  0.19513556 -0.00159613  0.15691823 -0.02683061 -0.07273752 -0.13854653  0.01692945  0.04822175 -0.21161273 -0.04450659  0.10354130 -0.00859032  0.00796781  0.27264056 -0.08239872  0.25002543  0.01567886  0.05288294 -0.13621592 -0.10995129  0.12776791  0.00074148  0.07548618 -0.03540619 -0.17786670 -0.01013432 -0.07860525 -0.00098610  0.02794459  0.05081071  0.24340355 -0.27108403 -0.03754694  0.00162868 -0.16427919 -0.03928392  0.17625509  0.21946571  0.02776289  0.01834512  0.01740145  0.01802163 -0.03559185  0.18788733  0.09205617 -0.24348189
  10591320 1748   -0.27056024 -0.13325209  0.02610988  0.13790680  0.21271976 -0.05818105  0.00544148  0.09862694  0.01775773  0.01013816  0.11411430 -0.11473938 -0.24789039 -0.02104064  0.11703196  0.10056988 -0.03754486 -0.14113397  0.18695792  0.26325893  0.34158972  0.19704572  0.07620168 -0.00417315 -0.00924374  0.12643467  0.03014996 -0.11868997  0.05894450  0.16166458 -0.03024577  0.21255116 -0.07593974 -0.08852242 -0.03380426 -0.17121054  0.20232662 -0.11644058 -0.01175811 -0.05048358  0.02873927  0.02560920 -0.10740353  0.06344442  0.10767732  0.25094779 -0.08897877 -0.13979165  0.02684386 -0.02380019 -0.06149947 -0.01073764  0.11284430  0.08160358 -0.07984688  0.13597158  0.00622125  0.11603612 -0.08737086 -0.06713629  0.02062719  0.06336200  0.10711880  0.11678355
  10594048 2728   -0.21604538 -0.02224364  0.02914174 -0.19629139 -0.07362695 -0.18636893 -0.11701584  0.18099466 -0.15752859 -0.15996979 -0.16543720 -0.01140786 -0.17843841 -0.07950739 -0.10942258 -0.09545062  0.20254700  0.09930920 -0.09262118  0.08893267  0.06294495 -0.11244353  0.04020236  0.00590406 -0.05169877  0.27146134 -0.02870002  0.08856885 -0.04220218 -0.17062415 -0.17751464 -0.15309048 -0.07998305  0.16040101  0.19664342  0.01314925 -0.17068137  0.17761993  0.11981197 -0.17199731 -0.02493707  0.03014853 -0.19363396  0.27509956  0.09027864 -0.04266519  0.00292835 -0.04342504  0.00315657 -0.09629261  0.00377788 -0.03867984 -0.02590892  0.02065450 -0.13761586  0.10858064 -0.05054762  0.01769326 -0.12656062 -0.04034958  0.19454407 -0.01402532 -0.15157814 -0.08293990
  10598102 4054    0.08971238  0.05939256 -0.14092213 -0.19511978 -0.05452719  0.22199226  0.02472451  0.07866391 -0.06603982  0.04907291  0.06547436  0.04865950 -0.01451400  0.18945019 -0.02970676  0.21493392  0.04188221  0.26574930  0.06310768  0.05710243  0.11992757 -0.03819992  0.24985413 -0.02831225 -0.05098124 -0.04269916 -0.07943737 -0.06672976  0.21242315 -0.14894520  0.09034779 -0.02199224 -0.08311106 -0.02298438  0.08548006  0.01620963  0.19273161  0.13287900 -0.10375008 -0.13452260 -0.05067194 -0.19824913 -0.17749865  0.03173692 -0.04920493  0.09765366 -0.19285687  0.10596094 -0.20331612  0.20165332 -0.02035930 -0.03084163  0.13542970  0.05844699 -0.09394782 -0.31108022  0.10086461 -0.23168792 -0.02201134 -0.09254258  0.05281956  0.05837633  0.04171954  0.00358307
  10599925 1823   -0.09114006 -0.05851720  0.15308978 -0.28537444 -0.05683982 -0.10069512 -0.06945982  0.13072068  0.03827791 -0.03241630 -0.19695771 -0.20928930  0.11816670  0.04313977  0.02269052  0.19059550 -0.16761769 -0.06524065  0.08156886  0.12410636  0.00738381 -0.20815054 -0.16371388 -0.07241530 -0.04930580 -0.22130043  0.09571746  0.03544885 -0.04042661 -0.04118821  0.14141229 -0.17199772  0.12860074 -0.23162069  0.03681264  0.01853475  0.22988157  0.10214478 -0.05176492  0.09671159 -0.04380155 -0.19942053  0.09671231 -0.05088738  0.05276227  0.12143615 -0.00114559  0.03822503 -0.08055074 -0.16816595  0.04346940 -0.10221226 -0.09848705  0.01987813 -0.13502808  0.02247316 -0.30092452  0.14418051  0.01695317 -0.06839130 -0.03548274 -0.04997550 -0.15224660  0.16359574
  10600500 575    -0.08599018  0.03900324  0.19212574 -0.12615019  0.10370198 -0.06151717  0.02616988 -0.25795976  0.05721706  0.01429067 -0.03219786  0.18026266 -0.07073134 -0.10312785 -0.14792697  0.05254410 -0.00586554  0.10434967 -0.05186965  0.24216278  0.03343467 -0.12702657  0.11670856 -0.16585235 -0.07977011 -0.07976780  0.10648203  0.11957049  0.09341067 -0.01752411  0.09259916 -0.11275650  0.01617375  0.00197802  0.13633203 -0.01458648  0.00388494 -0.14691735 -0.09777818 -0.07208809 -0.14155311  0.10220670  0.17920949  0.11380142 -0.31994165  0.11031856  0.03831446 -0.15002575 -0.00848554  0.17755941  0.04014540 -0.06675491  0.13379699 -0.10352790 -0.03196221 -0.00460324  0.10546298  0.29334600  0.04271332  0.31790938 -0.05675380 -0.00818363  0.10578564 -0.16889593
  10603448 2948   -0.08809305  0.07735477 -0.05324935  0.08347907 -0.01015133  0.05596865  0.10385473 -0.12210746  0.01412439 -0.08888277 -0.32249438 -0.14270623 -0.10158290  0.12158988 -0.04724482 -0.30547358  0.11059238  0.09550893  0.06320854  0.05332419 -0.06011929  0.08269160  0.18972337  0.03855534 -0.01365531 -0.01357114  0.16070651  0.05582891  0.03593952 -0.08187029 -0.20528298  0.22694399  0.12103842  0.08845740  0.12528647  0.33423620  0.00670514 -0.10598552 -0.03048413  0.10701901  0.06171110 -0.01791317  0.01989039  0.00315915  0.02710658  0.23877652 -0.22063202  0.14887538  0.05624979  0.07847686  0.02996319  0.03925304 -0.08661629  0.01064757 -0.01184594 -0.08018121 -0.18276391  0.09081522  0.28034104 -0.02627774 -0.12551965 -0.01214781  0.01036027  0.13328551
  10606080 2632   -0.01279129 -0.08133536 -0.17491572 -0.01382910  0.02729989 -0.04257101  0.05937318 -0.11439928  0.14932162  0.12615289 -0.00225360 -0.04037394 -0.03363023 -0.15303481 -0.07317859  0.09134132  0.14306342 -0.06609523 -0.03935509 -0.09760099  0.06332106  0.00401380 -0.18078652 -0.11388773  0.10100220  0.08711045  0.15482879 -0.09617002  0.24975039 -0.29930656  0.13580557 -0.06118039 -0.11107612  0.21663104  0.10702463  0.07647741  0.17011023  0.15164612  0.06734480 -0.03040916 -0.02241942 -0.07663882 -0.10646431 -0.03231853  0.12227969  0.06525277  0.03151642 -0.19676767 -0.04142141 -0.08267769 -0.02879174  0.07544577 -0.17367820 -0.00814461  0.25528284  0.05170078 -0.04109301  0.03075162 -0.00657226 -0.03815820 -0.32365368 -0.26220908  0.21993634 -0.06021440
  10608147 2067    0.00698190  0.11635057  0.02033120  0.00750193  0.20497586  0.29580397 -0.09821213  0.09791290 -0.02326616 -0.09368786 -0.11785143 -0.07950563  0.10599961 -0.03363651  0.05861724 -0.01706382  0.08711869 -0.12816953  0.04273053  0.21841927 -0.00428224  0.06169826  0.02478849 -0.15921334  0.04775005 -0.17860061 -0.07021002 -0.08940036 -0.19006207 -0.14222435  0.07453327 -0.00715747 -0.20686219  0.10290534 -0.02182547  0.20127407  0.09801890 -0.23855126 -0.01001292 -0.18658576  0.15118689  0.06866442 -0.07642290 -0.05781851 -0.02624431 -0.12047475  0.06558018 -0.09123093 -0.06777009 -0.20985194  0.04790894  0.01698842 -0.07326139 -0.11113352  0.05144734 -0.13800684  0.26338305  0.13027238  0.06535167 -0.04609163  0.21009615 -0.25316458 -0.15804945  0.04714052
  10610065 1918    0.28934666  0.02377630  0.16989049 -0.16145483 -0.12583660  0.07719610  0.04308008 -0.10999818  0.10441224 -0.13161610  0.09480483 -0.16665737 -0.01089625  0.04210617  0.09253343  0.02731586  0.08198037 -0.04420419  0.02767893  0.03151565 -0.00574101 -0.16349555 -0.25963971  0.02476195  0.07791788 -0.06735389  0.00949406 -0.12186652  0.02640452  0.06035719 -0.13716437  0.32056553  0.04301430 -0.00311277  0.09668593  0.16780009 -0.00112271 -0.01220457 -0.13741576 -0.16963474 -0.15966730  0.05262528 -0.26246593  0.00856608 -0.19095021  0.07981549  0.00739732  0.07860559  0.02971515  0.10781238  0.07442540 -0.02688374 -0.24409975  0.09831423 -0.03165283  0.28198181  0.11354853  0.05340263 -0.22354948 -0.03370586  0.08508408  0.08328559  0.08148338 -0.04985518
  10611791 1726   -0.02308956  0.15332780  0.12407198 -0.04218631 -0.08972187 -0.01485484  0.23214407 -0.12524533  0.12956434 -0.28359712 -0.16958158 -0.11699328  0.31669564 -0.22452991  0.11586048  0.34911703  0.12821874  0.16179652  0.15206864 -0.00116007  0.05437996  0.22306451 -0.02869876 -0.05083636  0.06269666  0.07184352 -0.10847065  0.06133444  0.02473995  0.09943773 -0.00917737  0.14230712  0.05204119 -0.03147185  0.06930568 -0.14991022 -0.12480753  0.00322516  0.18216305 -0.09401324 -0.08614113  0.09051025  0.11966586  0.08183746  0.05892030 -0.04300692 -0.10662239 -0.15350821  0.07260976  0.04448187 -0.05146725  0.10162458  0.01354732  0.14247808  0.03908391 -0.15300798 -0.06460236 -0.10307766  0.04693244 -0.00279429 -0.02368742 -0.11021236 -0.12996761 -0.01452184
  10619966 8175    0.04400824  0.03564691 -0.19186876 -0.09979001  0.07089609 -0.14703317  0.16125211 -0.08883757  0.24604815 -0.06583740  0.03781664 -0.09148488  0.11653791  0.14830247  0.03924544 -0.01408149  0.07599759  0.01063218 -0.13430867  0.17822271  0.18320796  0.00190298  0.15400660  0.22600626 -0.09610943  0.04691409  0.02793731  0.02091875 -0.09412927  0.11388885  0.07226382 -0.15434236 -0.12404420 -0.17144466  0.02554625  0.00932367  0.02971052  0.07223921 -0.05874616 -0.15967005  0.20611193 -0.10058827 -0.00373280  0.10177890 -0.06105028 -0.16237202  0.04509441  0.26625963  0.19628922 -0.02419768  0.06515438  0.05431382  0.04593262  0.00986780  0.01144124  0.24107954  0.18865650  0.04093443  0.11819565 -0.11232418 -0.31431671 -0.08037649 -0.14335646 -0.08318918
  10621281 1315   -0.05017020  0.03120749 -0.07013647 -0.01600291 -0.16434642  0.01027414 -0.12412389  0.05387042  0.07797913 -0.07478662  0.17484109  0.03278139 -0.00383663 -0.01699153 -0.10990959 -0.00347064 -0.01344717 -0.16671333  0.00431957  0.00353353  0.14095597 -0.02417945 -0.17741836 -0.15885779 -0.19689574 -0.09084673  0.07482045  0.23069252  0.03107688 -0.15405043 -0.15623419  0.18410554 -0.23024351 -0.14862863 -0.12530922  0.18770641 -0.02589873 -0.10256999  0.07545416  0.14843637  0.05185337  0.10867085  0.16612062  0.20567849 -0.04598131 -0.08093233  0.05017997 -0.00206965 -0.20049185  0.09765069  0.18651809 -0.06988341  0.21645593  0.33511909  0.02041199  0.01367758 -0.05290728 -0.11161642  0.09048459 -0.19108401 -0.04237700 -0.10211333  0.02748621 -0.11636452
  10626326 5045    0.13717605 -0.02586237  0.02474258 -0.06286361  0.22619853  0.06945272  0.15914814  0.17231660 -0.09940149  0.06247111 -0.01184192  0.17687577  0.00427698  0.16331810  0.23000973  0.14666887 -0.06953136 -0.24289750 -0.19729995  0.28320620 -0.16629265 -0.11247510  0.00991874  0.05265304  0.03871653  0.10613853 -0.09749667  0.17571230  0.26415462 -0.02494657 -0.05373584  0.04525506 -0.05471929  0.03640213 -0.07028472  0.02247441 -0.29614141 -0.09967911  0.09116273 -0.13159322 -0.21223852 -0.09424298  0.08700824  0.00867994  0.07847906  0.13619262 -0.01958275  0.04702556  0.00100870 -0.14098141 -0.00111781  0.07389274 -0.07012124  0.05530066  0.11554117 -0.05974549 -0.12703658  0.07520404  0.13107539 -0.14739704 -0.07115717  0.09698286  0.01815491 -0.12793498
  10628252 1926    0.09139884  0.04619982  0.09326868  0.02449161 -0.07527513 -0.04871480  0.34571096  0.06006153 -0.17702859 -0.23820054  0.08089281 -0.11102609 -0.03226252  0.02205947 -0.06442788 -0.20788060  0.22357070 -0.15400307 -0.15338961  0.04837506 -0.05987990  0.05896425 -0.01481007 -0.09129872  0.00390177 -0.00278978 -0.03662859 -0.18917983 -0.10689318  0.02228453  0.13682771 -0.28058820 -0.00597457 -0.09623040 -0.22910199  0.10241680 -0.02022368  0.15494874 -0.01056583  0.11547212 -0.01609688 -0.10472089  0.17570711  0.04950477  0.08921204  0.25935584 -0.02228734 -0.15384478  0.06968043  0.17638528  0.00205283 -0.01798451  0.00424364  0.16374252 -0.04036652 -0.13879747  0.17880479  0.10278846 -0.14683391 -0.10146864  0.04143552 -0.02835195  0.12830252  0.00501639
  10631499 3247   -0.00351608 -0.22877470  0.04536261 -0.15273810  0.04628276 -0.08166096  0.32059442 -0.15057211 -0.06327431 -0.10583801  0.06342726  0.01889645 -0.20616204 -0.15834485 -0.06472300  0.04659757 -0.00895041  0.02348405 -0.04314804 -0.06237721 -0.21643614 -0.12738575 -0.00147989 -0.16036728 -0.08797597 -0.20711282  0.11825906 -0.13271006 -0.04721715  0.07373547 -0.19860600  0.14537334  0.05488073 -0.08603597 -0.03800755 -0.13120327  0.03040202 -0.12733018 -0.05179245 -0.06747831  0.22547340 -0.16024655 -0.18676863  0.07733404  0.16742525 -0.06557761  0.07440033  0.05497806 -0.07327497  0.00256172 -0.08420430  0.09924396  0.20576505 -0.22047048  0.16990008 -0.09619312 -0.10012331 -0.01085931  0.04850579 -0.15423192  0.07062220 -0.05492987 -0.09469802 -0.18020245
  10632228 729    -0.01628743  0.00481641  0.08555779  0.03481307 -0.15272163  0.03879859  0.00006415  0.03056064 -0.01843081  0.04252645 -0.16529138  0.02870809 -0.01569261 -0.05259584  0.06530996 -0.34359404 -0.05550138  0.04096680  0.01658190  0.22548434 -0.14691100  0.20043216 -0.21812393 -0.02662010  0.24120601  0.03193777  0.02514808  0.00088562  0.10996423 -0.04178803  0.18377932 -0.02463706  0.04136029 -0.01952502 -0.00193050 -0.23884702  0.13574630 -0.14178105  0.16470965 -0.08087831 -0.10837688 -0.25326535 -0.07650941 -0.00072433 -0.06624275 -0.02304507  0.01602660 -0.02765747 -0.03213647  0.18902468  0.13329332 -0.16157475  0.11783479 -0.06105220 -0.07334590  0.23341773  0.06375900 -0.25156365  0.22108342 -0.12655965  0.01646746 -0.05477243 -0.06755317 -0.13636636
  10641031 8803    0.19731431 -0.10819733  0.02005116  0.01820114 -0.17408848 -0.03644000  0.03911171  0.06363392  0.03141522 -0.02033041 -0.12302083 -0.07491752 -0.03187393  0.16979282 -0.04459331 -0.13073761  0.08840318 -0.21588175  0.22247719  0.01071080  0.04753640 -0.13174527  0.24265188  0.02400400 -0.16524614 -0.02115554 -0.08064004 -0.02763309 -0.09451906 -0.13067695 -0.00555903  0.20869571 -0.07694213 -0.08317527 -0.16308699 -0.21556824 -0.09339795  0.08839702  0.17055750 -0.03376667 -0.11033219  0.03341049 -0.19731488 -0.17869129 -0.06786402 -0.03095802  0.17199570 -0.19635694 -0.07131156 -0.01234890 -0.15069442 -0.08129328 -0.00891880 -0.03934926 -0.21193865 -0.11238244 -0.04818892  0.04869278  0.07919088  0.20908986 -0.27303530 -0.13350353 -0.04840152 -0.13771283
  10642459 1428   -0.22345842 -0.00606945  0.02712669 -0.12844855 -0.11075112  0.10905782  0.29419728  0.04648178  0.21306056  0.03981008 -0.11374005  0.05111074 -0.16345788 -0.06529458  0.00745329  0.02423571 -0.20832961 -0.22580565  0.03649539 -0.07522501  0.04558055  0.05340731 -0.08568460 -0.06503645 -0.02670840  0.19726844  0.04963918 -0.16364825 -0.11438165 -0.18334057 -0.00116097 -0.04550932 -0.13458861 -0.08886901  0.06277096 -0.05172175 -0.13998648  0.04263321 -0.13936065 -0.02197192 -0.05343243 -0.00825506 -0.05249184 -0.06126838 -0.24829245 -0.02552029  0.10756402  0.18289484  0.27714044 -0.11261636  0.14414886  0.03557757 -0.00560542  0.04903284 -0.01462022 -0.20458291 -0.01283417 -0.17834664  0.13822110  0.11866418  0.16891685  0.03538955  0.18545389  0.11904695
  10647130 4671   -0.05286606  0.12520209 -0.03954255 -0.00218065  0.02886891  0.00597647 -0.10967135 -0.04238618 -0.00743050  0.02145932  0.10955029 -0.08896497  0.14035840 -0.13479840 -0.13700398 -0.07510510 -0.11767894 -0.09707211  0.07808431  0.02290191 -0.21724424 -0.25724412  0.07378361  0.08134607 -0.02175421  0.29967399 -0.26308216 -0.06245105  0.21416741 -0.05833658 -0.07686744 -0.04197447  0.32424839 -0.17163898 -0.04929318 -0.03699585  0.08114375 -0.08872959 -0.00160694 -0.12479165  0.12396650  0.18608603 -0.12183892  0.01378841 -0.07935606 -0.00670703 -0.01850734 -0.06853207  0.16080295  0.07764225  0.17110989 -0.07029651  0.09982036 -0.03002503 -0.01448894 -0.13824902 -0.02648403  0.10099923 -0.04366456 -0.26327786 -0.07476424 -0.22482722  0.09660043  0.13480130
  10648226 1096   -0.03750087  0.13727637  0.02406320  0.13966320 -0.35597866 -0.17962322  0.04195841 -0.02255070 -0.05425744  0.05010346  0.13994139  0.16446851  0.06853601  0.04309311  0.15306602  0.05847353  0.13814885 -0.12541452  0.00812066  0.16836987 -0.13967615  0.03698319  0.07325637  0.10220407 -0.10753451 -0.16625727 -0.06912828  0.04385115 -0.15454158  0.03005520  0.21517436 -0.05715318 -0.11688237 -0.12869472  0.27439998  0.15000323 -0.03822300 -0.04457139 -0.05028378 -0.01566350  0.04745104  0.14719214 -0.20832181  0.02112618  0.00429668  0.10641376 -0.14852427 -0.16858076 -0.02543513 -0.11268696  0.07631006  0.11401052  0.09278485 -0.24931533  0.05799466  0.08046742 -0.22643099 -0.15216764 -0.00515329 -0.04149463  0.02539562 -0.00238282  0.19267377  0.04687474
  10653970 5744    0.10997330  0.05361196  0.23862698 -0.00135473 -0.05003139 -0.15156797 -0.17892153  0.02897336  0.03882896  0.00195138 -0.13279013 -0.03679913  0.01012481  0.06759322 -0.11323328  0.00012900 -0.07382871  0.07556665 -0.25903965  0.07863626 -0.11688982  0.00198246 -0.00731471 -0.02223299 -0.02479862  0.10534406  0.22681628  0.14225811 -0.12480219  0.13026464  0.01577451  0.06213117 -0.26634669  0.16101223 -0.15685034 -0.24389791  0.12955213 -0.04022115 -0.22694160  0.03900573 -0.21633709  0.17812108 -0.16861874 -0.08722176  0.12131649  0.07929379 -0.10136371  0.15147502  0.08846597  0.03417481  0.05759769  0.15671941  0.09853602  0.05719819  0.07992383 -0.18844357  0.04548858 -0.04472035 -0.10740846 -0.08842972 -0.10123481 -0.22994542  0.00034084  0.11654470
  10655012 1042   -0.05839276 -0.17157711 -0.19807864  0.15647530 -0.06662060  0.00910300  0.07038214  0.02740105 -0.01532937 -0.12184928 -0.10017758  0.09026748 -0.23013293  0.09528248 -0.02591317  0.11553238 -0.05180393  0.18137492  0.19465794  0.13423954 -0.09933603 -0.11923530  0.02985777 -0.13531087 -0.13723823 -0.16492557 -0.05179350  0.26626643 -0.06308956  0.07948800  0.13912386 -0.01730557  0.06647076  0.14493497 -0.10659581 -0.07149892  0.08962779  0.03670897  0.24031650 -0.05011682  0.11799058  0.02125058  0.03827274 -0.18570203 -0.11990445 -0.04035724 -0.08557749  0.06556560  0.27855216  0.01674659  0.19798628  0.04293244 -0.23675803  0.14142292  0.06143482  0.03381662  0.00441082 -0.00343096 -0.19650725 -0.11263116  0.10188357 -0.08560692  0.14616032 -0.14053336
  10660845 5833   -0.15793329 -0.03888309  0.07452586  0.06533127 -0.22210279  0.05092960  0.06311649  0.01031410 -0.13134360  0.17347752 -0.15114853  0.11164298  0.13160916 -0.16549302  0.19152992  0.11933356 -0.18668285  0.03869818 -0.27036748 -0.06647741  0.21936262 -0.00587753  0.27247486  0.02458813 -0.14437664 -0.02532120  0.01763506 -0.11311037 -0.06925713 -0.16259377 -0.08466400  0.11431971  0.15392374  0.01921910 -0.09902900  0.02825646 -0.05399238 -0.06151648 -0.15506185 -0.01872766  0.03544228  0.02799713  0.09767119 -0.08442337  0.11855126  0.21611022  0.08986762 -0.02951377 -0.01641096  0.08796386  0.13797533 -0.14324098 -0.20504125 -0.05923253 -0.00859621  0.15958115  0.13894164 -0.11268525 -0.11151916 -0.11490558 -0.03908284 -0.16999923 -0.10402516 -0.18648027
  10661067 222     0.07289840 -0.22001398  0.21171289  0.07798181 -0.06608714 -0.04722708 -0.05296756 -0.05908460 -0.26979922 -0.07744509  0.08521095 -0.00778195 -0.04205022  0.18130314  0.04784404  0.05844513 -0.10533764  0.20269242  0.03249939  0.06801810 -0.06245235  0.02953632  0.07102054 -0.07559340  0.12433230  0.09725659 -0.04015176 -0.32106924  0.03563508 -0.16351358 -0.03534108 -0.14262891 -0.18535899 -0.03926098  0.11376460 -0.02005615 -0.06205796 -0.16560155 -0.12409897 -0.07606542  0.17525359  0.09885180  0.17139534 -0.08407163 -0.12568588 -0.18312443  0.01733812  0.01329904 -0.01655679  0.07852240 -0.17162087  0.14203516 -0.09572180  0.28365955 -0.05468759  0.14914025 -0.23817251 -0.00411762  0.09258268 -0.03579061 -0.08601493 -0.16086107  0.04026203  0.05056698
  10661625 558    -0.12070258 -0.13479482 -0.22790459 -0.26605682 -0.13853744 -0.11704115  0.01770256  0.19856734 -0.03762737 -0.08499952  0.23997076 -0.03657692  0.08544407  0.01801848  0.01366062 -0.24104104 -0.02077803 -0.00617364 -0.15112341 -0.18158684  0.08543836  0.05666989  0.09811028 -0.20304926  0.14054820 -0.02099905 -0.00848920  0.00248197  0.00137979  0.23121335  0.06685803  0.11520177  0.02655568  0.02927936  0.21616428  0.03860212  0.09497808 -0.25503724 -0.03783095 -0.10831979 -0.22494431  0.05786679  0.13005262 -0.13088105 -0.07911106 -0.06515161 -0.15377154 -0.03953308  0.13143809 -0.19425241 -0.11025356 -0.15231322 -0.06348361 -0.00107775 -0.05260703 -0.17020856 -0.02323004  0.02818496 -0.01763073 -0.07525180 -0.08627891 -0.04749166 -0.00566927 -0.15941439
